dt_id,dm_id,inv_id,descr,open_date
11,1,263,sample description sorry,624
2,7,450,sample description sorry,297
4,2,285,sample description sorry,584
6,3,220,sample description sorry,220
7,1,517,sample description sorry,528
10,5,769,sample description sorry,601
7,6,905,sample description sorry,294
5,5,659,sample description sorry,676
9,6,63,sample description sorry,208
2,4,48,sample description sorry,646
11,6,645,sample description sorry,556
10,6,469,sample description sorry,371
8,6,602,sample description sorry,255
10,3,937,sample description sorry,75
4,1,128,sample description sorry,75
9,3,140,sample description sorry,533
1,6,573,sample description sorry,24
9,6,328,sample description sorry,623
8,6,91,sample description sorry,128
9,1,713,sample description sorry,503
3,7,605,sample description sorry,65
6,7,28,sample description sorry,609
10,2,421,sample description sorry,49
7,5,176,sample description sorry,86
10,4,324,sample description sorry,394
6,6,386,sample description sorry,298
1,6,608,sample description sorry,486
5,2,605,sample description sorry,291
2,6,55,sample description sorry,125
3,6,86,sample description sorry,182
1,1,364,sample description sorry,47
7,7,88,sample description sorry,475
8,3,862,sample description sorry,319
8,5,961,sample description sorry,127
7,3,494,sample description sorry,670
5,7,513,sample description sorry,375
5,1,682,sample description sorry,592
1,3,378,sample description sorry,227
6,7,843,sample description sorry,353
1,5,182,sample description sorry,120
4,2,462,sample description sorry,259
9,1,862,sample description sorry,175
4,5,776,sample description sorry,584
5,2,193,sample description sorry,594
1,7,16,sample description sorry,651
7,7,66,sample description sorry,605
6,7,600,sample description sorry,655
11,1,828,sample description sorry,96
4,2,220,sample description sorry,303
9,1,575,sample description sorry,691
6,5,924,sample description sorry,422
5,4,711,sample description sorry,20
11,2,209,sample description sorry,574
2,4,1006,sample description sorry,96
11,7,522,sample description sorry,576
10,5,347,sample description sorry,658
1,5,935,sample description sorry,573
9,1,719,sample description sorry,204
1,6,411,sample description sorry,452
1,5,659,sample description sorry,552
3,1,195,sample description sorry,579
5,7,705,sample description sorry,603
6,3,134,sample description sorry,359
9,1,294,sample description sorry,647
3,7,52,sample description sorry,23
8,4,371,sample description sorry,326
9,4,534,sample description sorry,669
4,2,738,sample description sorry,520
11,6,802,sample description sorry,515
10,1,17,sample description sorry,193
4,3,840,sample description sorry,169
11,7,514,sample description sorry,51
5,5,282,sample description sorry,548
2,4,710,sample description sorry,232
6,1,620,sample description sorry,319
5,3,910,sample description sorry,468
2,7,142,sample description sorry,386
5,4,786,sample description sorry,330
1,5,868,sample description sorry,586
1,6,406,sample description sorry,337
3,2,339,sample description sorry,508
11,2,1002,sample description sorry,466
11,3,743,sample description sorry,272
9,5,575,sample description sorry,536
1,7,449,sample description sorry,379
4,7,720,sample description sorry,539
4,5,882,sample description sorry,338
2,6,387,sample description sorry,605
7,3,497,sample description sorry,533
2,6,186,sample description sorry,23
11,1,101,sample description sorry,639
7,5,229,sample description sorry,674
2,6,683,sample description sorry,66
5,5,49,sample description sorry,502
5,2,206,sample description sorry,71
10,1,837,sample description sorry,562
6,4,446,sample description sorry,316
6,3,885,sample description sorry,412
4,7,647,sample description sorry,208
3,4,767,sample description sorry,165
2,7,703,sample description sorry,418
4,5,93,sample description sorry,619
4,6,110,sample description sorry,86
5,6,381,sample description sorry,681
7,3,742,sample description sorry,282
4,7,29,sample description sorry,122
8,2,832,sample description sorry,258
6,1,163,sample description sorry,476
4,3,512,sample description sorry,566
11,3,312,sample description sorry,426
4,6,626,sample description sorry,337
5,6,859,sample description sorry,222
8,2,766,sample description sorry,175
6,7,679,sample description sorry,87
11,7,435,sample description sorry,630
4,5,775,sample description sorry,317
3,7,664,sample description sorry,65
11,5,43,sample description sorry,579
8,2,854,sample description sorry,354
2,2,188,sample description sorry,186
9,2,731,sample description sorry,670
3,7,442,sample description sorry,341
7,1,878,sample description sorry,663
1,6,434,sample description sorry,205
8,3,81,sample description sorry,392
8,6,867,sample description sorry,463
7,2,436,sample description sorry,495
11,5,698,sample description sorry,293
11,5,354,sample description sorry,287
11,3,828,sample description sorry,347
1,3,818,sample description sorry,448
3,7,119,sample description sorry,103
8,7,465,sample description sorry,85
5,1,320,sample description sorry,600
5,5,501,sample description sorry,144
11,2,350,sample description sorry,258
3,4,800,sample description sorry,539
11,3,905,sample description sorry,274
8,3,163,sample description sorry,117
10,7,151,sample description sorry,200
7,4,422,sample description sorry,492
7,4,959,sample description sorry,678
1,4,15,sample description sorry,486
2,4,836,sample description sorry,619
8,1,237,sample description sorry,114
1,2,230,sample description sorry,422
9,6,556,sample description sorry,570
7,4,481,sample description sorry,645
9,7,309,sample description sorry,636
2,4,308,sample description sorry,112
5,1,711,sample description sorry,442
6,4,691,sample description sorry,443
8,7,172,sample description sorry,464
7,1,928,sample description sorry,168
10,6,459,sample description sorry,110
8,2,518,sample description sorry,153
7,3,425,sample description sorry,314
3,2,478,sample description sorry,584
5,1,792,sample description sorry,23
9,2,843,sample description sorry,435
6,1,443,sample description sorry,380
3,5,474,sample description sorry,487
5,3,91,sample description sorry,171
4,6,488,sample description sorry,463
3,1,385,sample description sorry,187
5,5,237,sample description sorry,311
6,5,650,sample description sorry,37
1,4,350,sample description sorry,388
7,1,35,sample description sorry,667
7,6,655,sample description sorry,629
6,4,406,sample description sorry,616
3,6,872,sample description sorry,7
4,3,283,sample description sorry,181
7,2,601,sample description sorry,328
6,1,205,sample description sorry,585
7,6,70,sample description sorry,684
6,2,849,sample description sorry,536
10,1,249,sample description sorry,610
7,1,503,sample description sorry,638
7,2,777,sample description sorry,233
9,6,984,sample description sorry,449
11,7,1009,sample description sorry,601
10,3,27,sample description sorry,482
1,7,608,sample description sorry,298
2,3,325,sample description sorry,194
7,6,843,sample description sorry,440
3,2,578,sample description sorry,421
5,6,269,sample description sorry,82
6,5,393,sample description sorry,295
3,6,633,sample description sorry,533
3,6,381,sample description sorry,674
2,3,477,sample description sorry,462
8,7,433,sample description sorry,635
9,1,184,sample description sorry,179
4,5,53,sample description sorry,350
6,2,495,sample description sorry,645
10,6,156,sample description sorry,361
1,6,456,sample description sorry,76
4,6,809,sample description sorry,78
8,7,914,sample description sorry,477
3,4,827,sample description sorry,639
8,3,627,sample description sorry,19
10,2,523,sample description sorry,106
9,2,768,sample description sorry,547
3,1,641,sample description sorry,348
10,1,454,sample description sorry,344
4,7,365,sample description sorry,327
6,7,693,sample description sorry,420
2,2,464,sample description sorry,609
1,5,253,sample description sorry,126
6,3,245,sample description sorry,582
8,1,969,sample description sorry,430
2,1,478,sample description sorry,357
11,5,821,sample description sorry,603
9,1,748,sample description sorry,106
11,2,533,sample description sorry,59
7,5,750,sample description sorry,337
7,6,968,sample description sorry,695
7,6,888,sample description sorry,500
11,7,320,sample description sorry,647
8,1,254,sample description sorry,80
11,2,9,sample description sorry,114
7,7,596,sample description sorry,669
4,5,500,sample description sorry,533
1,6,901,sample description sorry,485
8,7,600,sample description sorry,10
9,7,699,sample description sorry,693
1,2,118,sample description sorry,434
5,7,677,sample description sorry,219
9,6,931,sample description sorry,701
9,6,1008,sample description sorry,308
3,4,538,sample description sorry,506
2,7,1002,sample description sorry,4
5,6,638,sample description sorry,221
8,5,1004,sample description sorry,96
2,4,210,sample description sorry,586
9,5,760,sample description sorry,231
9,3,354,sample description sorry,57
2,6,462,sample description sorry,697
2,3,177,sample description sorry,650
1,7,668,sample description sorry,37
4,2,756,sample description sorry,193
10,1,567,sample description sorry,440
1,3,43,sample description sorry,215
1,7,487,sample description sorry,202
4,1,193,sample description sorry,57
3,1,740,sample description sorry,58
5,6,176,sample description sorry,336
11,4,842,sample description sorry,570
6,6,248,sample description sorry,139
1,3,23,sample description sorry,84
9,1,307,sample description sorry,629
5,7,987,sample description sorry,29
8,5,348,sample description sorry,506
7,7,641,sample description sorry,627
1,4,544,sample description sorry,430
1,2,432,sample description sorry,240
8,7,201,sample description sorry,611
4,3,333,sample description sorry,435
7,4,397,sample description sorry,2
9,2,439,sample description sorry,432
10,2,190,sample description sorry,276
3,6,767,sample description sorry,135
8,5,30,sample description sorry,548
8,1,212,sample description sorry,112
2,1,310,sample description sorry,552
5,1,926,sample description sorry,421
7,2,576,sample description sorry,220
4,5,530,sample description sorry,385
2,5,779,sample description sorry,293
11,1,17,sample description sorry,250
10,4,963,sample description sorry,630
9,2,744,sample description sorry,403
2,2,149,sample description sorry,283
7,2,739,sample description sorry,542
5,2,184,sample description sorry,203
3,3,320,sample description sorry,231
4,4,906,sample description sorry,360
2,5,123,sample description sorry,304
11,2,58,sample description sorry,349
7,5,974,sample description sorry,389
6,2,792,sample description sorry,497
7,6,332,sample description sorry,82
7,5,376,sample description sorry,400
7,1,692,sample description sorry,380
11,1,42,sample description sorry,636
3,1,173,sample description sorry,259
6,2,953,sample description sorry,392
